,Cell ID,Slice,x,y,Dist to pia,Dist to bottom,Angle,Ank1,Kcnmb2,Ankrd55,Slc32a1,Btbd11,Arx,Dlx1,Gad2,Pvalb,Pdgfra,Nxph4,Car3,Slc17a8,Syt6,Rspo1,Lratd2,Deptor,Ndnf,Chrna2,Calb1,Sncg,Th,Gad1,Slc17a7,Neurod1,Rorb,Fezf2,Adarb2,Lamp5,Vip,Lhx6,Chodl,Fa2h,Ly86,Ly6c2,Dcn,Fgfr3,Map3k7cl,Nxph1,Pcp4,Neurod6,Nrn1,Sst,Nrgn,Ptn,Cck,Synpr,Slc6a1,Dlx6,Atp1a3,Arpp19,Npy,Cxcl14,Rab3b,Cryab,Penk,Tesc,Crh,Caln1,Kcnip1,Gm11549,Ctxn1,Car4,Nfib,Id2,Igfbp6,Itpka,Ptprd,Sv2b,Vxn,Reln,Rprml,Cnr1,Cacna2d3,Plpp4,Adcy2,Kcnip4,Sparcl1,Brinp3,unused-1,unused-2
7371,440222,2,4695.6,4400.82,639.492,573.9119999999999,176.456,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,4,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
7372,440223,2,4708.6,4228.57,647.661,564.993,177.81099999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,4,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7373,440224,2,4749.22,5658.57,595.944,625.7769999999999,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,12,3,4,0,2,0,6,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,1,2,0,0,0,0,3,0,2,0,2,0,0,0
7374,440225,2,4788.22,3560.7,685.096,527.8009999999999,177.38099999999997,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,3,25,5,1,0,0,0,0,0,0,0,0,0,0,1,2,0,13,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2,0,28,2,0,0,1,0,0,1,3,2,0,1,0,0,0,0,1,2,0,0,0
7375,440226,2,4788.22,5445.7,607.745,612.706,175.893,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,4,10,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,3,1,0,0,0,0,9,2,0,1,1,0,0,0,0,0,0,13,3,0,0,0,0,2,1,2,0,0,0,0,1,0,0,1,2,0,0,0
7376,440227,2,4775.22,4885.07,628.149,588.615,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,2,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0
7377,440229,2,4791.47,4573.07,641.6709999999999,573.111,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7378,440230,2,4793.1,5570.82,603.374,617.9069999999999,175.893,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,1,1,0,0,0
7379,440233,2,4786.6,4488.57,644.477,569.74,175.893,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,3,0,0,0,3,0,6,0,2,0,1,0,0,0,0,0,1,19,1,0,0,0,0,0,3,0,0,2,0,0,1,0,1,2,0,0,0,0
7380,440234,2,4887.35,3726.45,685.87,526.4159999999999,178.99400000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
7381,440235,2,4851.6,5834.07,598.628,624.5419999999999,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7382,440236,2,4872.72,5962.45,595.631,628.438,175.893,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,0,0
7383,440237,2,4851.6,4275.7,658.784,554.3480000000001,176.921,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0
7384,440238,2,4897.1,5070.32,632.257,586.078,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,2,2,1,0,6,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,3,1,0,0,0,0,3,5,0,0,0,0,1,0,0,0,0,0,0,0
7385,440240,2,4897.1,6126.57,591.556,633.654,175.893,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,1,0,21,0,1,0,2,0,0,0,0,0,1,13,0,0,0,0,0,0,0,2,0,1,0,0,4,0,0,0,2,0,0,0
7386,440241,2,4900.35,5643.95,610.453,611.625,175.893,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,7,1,0,0,2,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7387,440244,2,4966.97,3492.45,704.025,508.767,177.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,2,3,0,0,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,19,0,0,0,0,0,0,0,0,0,0,13,4,0,1,1,0,7,0,4,1,0,1,2,0,0,1,0,2,0,0,0
7388,440246,2,4991.35,6066.45,602.57,622.531,175.893,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,0,1,0,0,5,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
7389,440248,2,5022.22,5723.57,618.631,604.331,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0
7390,440249,2,5014.1,5965.7,608.5509999999999,615.962,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,1,0,1,0,0,1,2,2,0,0,0,0,0,0,1,1,0,0,0
7391,440250,2,5018.97,5263.7,636.052,583.9069999999999,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7392,440252,2,5027.1,5439.2,630.039,591.086,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7393,440253,2,5043.35,4844.45,654.456,562.846,175.893,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
7394,440254,2,5096.97,5489.57,634.5459999999999,587.117,175.893,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,7,0,2,0,17,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,14,3,2,0,1,0,11,2,0,0,0,0,0,0,0,1,0,21,2,0,0,1,0,0,1,4,1,0,0,0,1,0,1,0,2,1,0,0
7395,440255,2,5082.35,5845.45,619.4830000000001,604.452,175.893,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7396,440256,2,5072.6,4626.7,665.546,550.427,175.893,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
7397,440257,2,5129.47,5044.32,654.702,564.16,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
7398,440258,2,5087.22,4207.45,683.11,530.237,176.65099999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,7,2,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7399,440260,2,5134.35,5294.57,645.508,574.997,175.893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7400,440262,2,5131.1,6032.32,616.78,608.5169999999999,175.893,1,2,0,2,0,1,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,9,1,0,0,0,8,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,4,0,19,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,12,0,0,0
7401,440264,2,5158.72,3633.82,714.211,498.01599999999996,179.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,8,1,0,0,0,0,10,2,1,0,0,0,0,0,0,0,0,20,3,0,0,1,0,2,1,2,1,0,0,0,0,0,1,0,3,0,0,0
7402,440265,2,5194.47,4301.7,689.316,524.9069999999999,175.893,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,1,0,2,0,15,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,17,1,0,1,0,0,0,3,0,1,0,1,0,1,0,0,0,1,1,0,0
7403,440266,2,5205.85,5827.57,631.568,592.621,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,5,1,0,0,1,0,0,0,0,0,0,0,0,2,3,0,8,2,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,13,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0
7404,440269,2,5220.47,4732.32,675.1210000000001,541.982,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,13,6,4,0,0,0,7,0,0,0,0,0,0,0,0,1,0,15,0,0,1,1,0,0,2,3,4,0,0,0,0,0,0,0,1,0,0,0
7405,440270,2,5257.85,4543.82,685.834,530.155,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,2,0,0,0
7406,440271,2,5246.47,3952.32,708.07,504.527,178.033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8,5,2,0,0,0,7,3,0,0,0,1,0,0,0,0,0,17,0,0,1,0,0,0,1,1,1,0,0,0,2,0,0,1,1,0,0,0
7407,440273,2,5306.6,4421.95,695.029,520.313,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,3,0,0,3,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,18,1,0,0,0,0,0,0,0,1,0,20,1,1,1,1,0,0,0,1,0,2,0,1,1,0,2,0,1,1,0,0
7408,440274,2,5314.72,3810.95,720.2660000000001,492.066,178.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
7409,440275,2,5313.1,6048.57,632.9490000000001,593.0,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,1,0,0,0
7410,440277,2,5321.22,3578.57,731.184,481.019,179.553,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,2,0,1,0,14,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,23,2,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0
7411,440278,2,5326.1,5058.95,672.2819999999999,547.264,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,11,0,1,1,0,0,0,0,0,1,0,15,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
7412,440279,2,5335.85,5687.82,648.9490000000001,574.72,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
7413,440280,2,5384.6,4940.32,682.2510000000001,536.698,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
7414,440281,2,5345.6,5187.32,669.135,551.305,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7415,440282,2,5356.97,6129.82,633.867,592.742,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
7416,440284,2,5425.22,4490.2,703.345,512.7959999999999,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7417,440285,2,5431.72,6025.82,644.7719999999999,581.384,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0
7418,440287,2,5451.22,4612.07,701.048,515.964,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7419,440289,2,5431.72,5164.57,677.959,542.591,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0
7420,440290,2,5460.97,5379.07,672.393,549.641,175.893,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
7421,440291,2,5495.1,5665.07,664.5210000000001,559.477,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,1,2,11,3,0,0,0,0,0,0,0,1,0,0,1,0,2,0,9,3,0,0,1,0,7,3,0,0,1,0,0,0,0,0,0,19,0,0,0,0,0,1,1,4,1,0,0,0,1,0,0,0,1,1,0,0
7422,440292,2,5470.72,4022.2,725.666,487.653,176.78900000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,4,0,0,2,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1,2,2,4,0,0,1,0,0,0,0,3,1,0,0
7423,440293,2,5495.1,3817.45,736.3,476.255,178.174,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,2,6,7,0,0,0,0,0,0,0,1,0,0,1,0,1,0,19,0,1,0,0,0,20,0,0,1,0,0,0,0,0,1,0,11,4,0,1,0,0,2,0,0,4,0,2,0,1,0,0,0,0,0,0,0
7424,440294,2,5485.35,4092.07,724.247,489.495,176.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7425,440295,2,5486.97,3635.45,743.43,468.782,179.47299999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7426,440296,2,5486.97,4766.45,698.398,519.726,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7427,440297,2,5477.22,3807.7,735.092,477.411,178.30200000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7428,440301,2,5540.6,5806.45,663.2719999999999,561.7819999999999,175.893,2,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,22,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0
7429,440302,2,5556.85,4005.95,734.2130000000001,479.23199999999997,176.637,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,1,0,0,1,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0
7430,440303,2,5517.85,4846.07,698.179,520.556,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,5,0,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
7431,440304,2,5553.6,5314.07,683.444,538.444,175.893,0,0,0,3,0,0,1,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,0,17,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0
7432,440305,2,5553.6,3775.2,743.387,469.129,178.27900000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7433,440306,2,5582.85,4490.2,717.89,498.723,175.893,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,5,0,0,0,18,4,0,0,1,0,0,0,0,0,0,0,1,1,4,0,7,0,0,1,0,0,29,1,0,0,0,0,0,0,0,1,0,22,1,0,2,0,0,0,4,2,0,0,4,0,3,0,1,1,2,0,0,0
7434,440307,2,5631.6,3879.2,746.158,466.849,177.30200000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,1,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1,2,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0
7435,440308,2,5608.85,3747.57,749.562,462.95099999999996,178.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7436,440309,2,5657.6,4438.2,726.7919999999999,489.707,175.893,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
7437,440310,2,5621.85,6129.82,658.309,569.094,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,2,0,0,0,6,1,0,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0
7438,440311,2,5681.97,5868.2,673.938,551.942,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7439,440314,2,5714.47,4256.2,739.053,476.431,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0
