,Alcam,Ank1,Ankrd55,B3galt1,Cdh9,Chodl,Cux2,Dlx1,Elfn1,Fam19a2,Fezf2,Foxp2,Gad2,Galnt14,Grin3a,Grm5,Kcnip4,Kcnk2,Kcnmb2,Ldb2,Lhx6,Lingo2,Mef2c,Mpped1,Npas1,Nr2f2,Nts,Parm1,Pcdh8,Pde1a,Prox1,Pvalb,Rorb,Satb2,Sema3e,Sez6,Slc32a1,Sv2c,Syndig1,Thsd7a,Tnni3k,Unc13c
1008,6,20,1,0,0,0,9,1,0,10,0,0,20,0,0,11,1,4,0,0,1,0,10,6,0,0,0,5,0,0,0,99,0,3,0,0,18,0,5,1,0,0
1009,4,1,0,5,0,0,12,0,2,4,0,0,2,0,0,15,3,1,1,2,1,3,45,15,0,2,1,1,3,8,0,1,0,12,0,1,0,0,8,0,0,0
1010,5,1,1,2,0,0,10,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,7,8,1,0,0,0,0,0,0,1,2,4,0,0,3,0,0,2,0,1
1011,4,2,0,4,1,0,7,0,0,1,0,0,0,0,1,1,3,3,1,1,0,6,14,6,0,0,0,1,0,7,0,4,2,3,0,0,2,0,2,0,0,0
1012,2,12,0,0,0,0,8,1,0,3,0,0,5,0,0,4,1,0,1,3,2,0,4,10,0,0,0,3,2,0,0,49,0,1,0,0,11,0,2,3,0,0
1013,4,2,1,10,1,0,19,0,2,0,0,0,3,0,2,8,2,0,0,1,0,3,40,12,0,0,0,3,0,9,1,5,0,15,0,1,0,0,5,0,0,0
1014,13,3,1,6,0,0,41,0,0,2,0,0,3,1,1,21,12,0,0,7,0,4,55,15,0,0,1,1,2,15,3,3,1,23,0,7,0,1,6,0,0,2
1015,14,1,1,10,0,2,37,0,0,4,0,0,0,0,1,24,10,3,0,3,0,6,109,27,0,0,0,1,5,9,0,2,1,19,0,18,0,0,7,1,0,0
1016,12,0,1,11,0,0,12,1,1,3,0,1,3,0,4,4,3,1,1,2,0,2,16,4,0,0,1,1,2,1,0,1,5,6,0,5,0,0,0,0,1,0
1017,5,2,0,4,0,0,16,0,0,1,0,0,1,0,0,5,1,0,0,0,0,0,16,4,0,0,0,0,0,3,0,0,0,1,0,1,0,0,3,0,0,1
1018,26,5,0,8,0,0,18,1,1,3,1,0,1,0,0,10,9,5,0,5,0,9,70,12,0,0,0,5,0,16,1,5,3,19,0,5,3,3,14,1,0,0
1019,2,2,0,3,0,0,12,1,1,0,0,1,1,0,0,4,0,0,0,1,1,0,16,7,0,0,0,0,1,6,0,5,0,3,4,2,0,0,1,0,1,0
1020,3,1,0,2,0,0,3,1,2,0,1,0,3,0,2,3,2,1,0,1,1,0,5,2,3,0,0,0,1,4,0,0,2,2,1,2,3,0,0,1,0,0
1021,11,1,0,5,0,0,37,0,1,2,0,0,3,1,0,23,4,6,0,1,0,0,56,22,0,0,0,0,0,4,1,3,0,7,2,6,2,6,9,1,0,0
1022,3,0,0,1,0,0,10,1,0,1,0,0,1,1,0,8,0,0,0,1,0,0,23,11,0,0,0,0,4,6,1,4,1,4,0,1,0,0,0,0,0,1
1023,4,1,0,3,0,0,25,0,1,2,0,1,1,0,0,14,2,0,0,0,1,2,25,8,1,0,0,0,2,8,0,2,0,5,1,10,0,0,0,0,0,0
1024,5,1,0,1,1,0,21,1,0,1,0,0,2,0,1,7,2,0,0,0,0,2,15,7,0,0,0,0,0,5,0,1,0,7,0,5,1,0,1,1,0,0
1025,6,1,0,4,0,0,17,0,0,2,0,0,1,0,0,5,1,1,0,0,0,0,16,4,0,0,0,0,0,2,0,1,0,4,0,3,0,0,3,0,0,0
1026,7,3,0,2,0,0,19,0,1,6,0,1,1,0,1,7,1,0,0,2,0,1,41,21,0,0,2,4,3,8,0,4,0,3,1,5,2,1,7,0,1,0
1027,5,1,0,2,0,0,23,0,0,0,0,0,0,1,0,10,5,1,0,1,1,4,34,12,1,0,0,0,0,3,0,0,0,8,0,2,0,0,6,2,0,1
1028,7,1,0,3,0,0,17,0,2,1,0,0,0,1,0,16,3,1,0,1,0,3,36,19,1,0,0,0,1,7,0,2,0,7,0,4,1,0,5,0,1,0
1029,7,3,1,2,0,0,19,0,2,3,0,0,0,0,0,13,1,4,0,3,0,3,41,14,0,0,0,1,2,7,0,3,0,5,0,9,1,1,3,0,0,0
1030,4,1,0,8,0,0,16,1,2,1,0,0,1,0,0,4,1,1,1,0,0,0,11,5,0,1,0,0,0,14,0,0,0,3,1,2,0,0,10,0,0,0
1031,10,2,0,3,0,0,27,0,1,2,0,0,0,0,2,15,5,2,0,1,0,3,35,17,0,0,0,0,2,3,0,0,0,3,0,6,0,0,3,0,0,0
1032,1,0,0,2,0,0,19,0,1,2,0,1,0,0,0,11,2,1,0,0,0,1,14,6,0,0,0,1,0,2,0,3,0,0,1,3,0,0,2,0,0,1
1033,11,5,0,8,0,0,19,0,0,0,0,1,0,0,1,11,1,0,0,1,0,3,37,16,0,0,0,0,3,24,0,2,0,5,0,2,0,0,4,0,0,0
1034,10,0,0,2,0,0,13,0,0,2,1,0,2,0,0,8,2,2,0,1,0,3,17,9,0,0,0,1,3,12,1,1,0,3,0,3,1,0,4,0,0,3
1035,1,2,1,4,0,0,13,0,1,3,0,0,0,0,0,6,2,0,0,1,0,5,20,5,0,0,0,1,0,2,1,1,0,4,0,2,0,0,4,0,0,0
1036,3,12,0,1,0,0,2,0,0,4,0,0,9,0,0,2,0,2,0,0,2,0,4,4,0,0,0,2,3,2,0,20,0,0,0,0,13,0,4,3,0,0
1037,4,3,0,3,0,0,21,0,2,0,0,0,0,1,5,11,1,1,0,0,0,2,22,11,1,0,0,0,5,1,3,3,0,7,0,3,0,0,12,0,0,1
1038,17,1,0,0,0,0,19,0,0,3,0,1,0,0,1,12,12,3,0,7,3,3,59,11,0,0,0,1,4,8,1,0,0,19,0,4,0,0,16,0,0,0
1039,22,3,0,7,0,1,56,0,0,1,0,0,0,0,4,29,12,2,0,1,1,1,82,15,0,0,0,3,3,10,1,0,0,25,1,15,0,2,23,0,0,0
1040,6,0,0,3,0,0,18,0,0,0,1,0,0,0,2,8,2,2,0,4,2,1,21,6,0,0,0,0,2,7,0,0,0,7,0,1,1,0,3,0,0,0
1041,23,3,0,8,0,1,35,0,0,1,0,0,1,1,0,15,10,0,0,5,2,1,60,6,0,0,2,2,0,17,0,1,0,17,1,5,0,4,23,0,0,0
1042,4,0,0,0,0,0,23,0,0,2,2,0,0,0,0,12,2,0,0,2,0,3,43,5,0,0,0,1,0,1,0,0,0,8,0,1,0,0,4,0,0,0
1043,6,16,9,1,4,0,43,5,76,2,0,0,195,5,76,55,1,1,0,2,40,5,65,62,2,1,0,1,40,34,1,0,0,6,0,0,67,0,34,73,1,2
1044,34,40,4,6,4,0,39,5,1,19,0,0,61,0,0,50,8,6,6,4,19,1,87,30,1,0,0,55,20,1,1,218,0,1,1,4,108,0,19,57,0,0
1045,6,2,0,3,0,0,26,0,0,0,0,0,0,0,0,10,3,0,0,4,2,0,28,7,0,1,0,2,2,4,0,0,0,2,0,0,0,0,2,0,0,0
1046,6,1,0,4,0,0,45,0,0,1,0,0,1,0,0,11,3,1,0,9,0,6,28,16,0,0,0,0,1,3,0,0,2,10,1,1,0,2,5,0,0,0
1047,12,0,0,0,0,1,25,0,1,0,0,0,1,0,0,4,2,0,0,1,0,0,27,6,0,0,0,1,0,5,0,0,0,5,0,2,0,0,5,0,0,0
1048,7,3,0,1,0,1,38,0,0,2,0,0,0,0,1,13,4,2,0,1,3,4,71,16,0,0,0,0,0,4,1,0,1,22,0,2,1,0,8,0,0,0
1049,6,0,0,0,0,0,17,0,1,3,0,0,0,0,0,13,3,0,0,2,1,4,43,5,0,0,0,2,3,5,0,1,0,9,0,1,0,2,3,0,0,0
1050,3,0,0,1,0,1,12,0,0,2,0,0,0,0,0,5,5,0,0,1,3,0,24,6,0,0,0,0,1,3,0,0,0,2,0,3,0,0,3,0,0,0
1051,29,1,1,5,0,0,54,0,1,1,0,1,4,1,1,21,4,1,0,4,0,3,61,14,0,0,0,3,3,14,0,1,2,12,0,7,2,0,13,2,0,0
1052,1,1,1,2,0,0,10,0,1,0,0,0,0,1,1,11,2,0,0,0,0,0,22,3,0,0,0,1,0,1,0,0,1,6,0,3,0,2,4,0,0,0
1053,8,3,0,4,1,2,27,0,3,3,0,0,3,0,2,9,5,0,0,5,0,4,47,9,0,0,1,1,0,8,1,3,4,6,0,7,3,1,8,1,0,3
1054,19,4,0,3,0,0,44,1,2,6,0,0,4,0,0,10,11,1,0,3,0,2,49,27,0,0,0,3,4,8,2,3,5,14,0,8,3,1,10,3,0,1
1055,15,4,2,8,0,2,39,1,2,2,3,3,3,0,3,22,6,0,0,4,1,2,45,3,2,4,0,2,3,3,0,7,3,14,0,10,1,1,8,5,0,1
1056,12,5,0,2,0,0,21,0,2,1,1,1,3,2,3,6,1,1,1,2,0,2,13,6,0,1,0,0,0,5,1,1,1,9,1,3,1,0,3,1,0,2
1057,12,1,0,4,0,1,22,0,2,2,0,1,5,3,1,6,2,0,0,3,1,1,46,14,0,1,1,1,2,15,0,1,5,13,1,6,1,3,3,0,1,1
1058,9,2,3,1,0,0,18,0,0,0,0,0,4,1,0,16,2,0,1,4,0,0,23,6,0,0,0,2,0,3,1,5,3,8,1,3,1,0,3,1,0,0
1059,9,3,0,3,0,0,20,0,2,1,0,0,5,0,2,4,2,0,0,3,0,3,22,15,0,0,0,2,1,4,0,4,2,6,1,5,0,0,4,2,1,1
1060,6,4,0,3,0,0,35,1,1,2,0,0,0,0,4,34,3,1,0,6,1,1,70,23,0,0,0,0,9,15,1,5,2,12,0,14,2,1,2,1,1,0
1061,7,2,0,7,0,0,29,0,2,4,0,1,0,0,1,12,7,1,2,3,0,0,39,6,0,0,1,0,2,7,0,2,0,12,0,5,0,0,6,1,2,0
1062,32,7,0,11,0,0,71,1,2,2,0,1,2,0,1,22,4,0,1,4,4,4,87,9,0,0,1,1,1,12,1,5,0,21,3,16,1,0,18,0,1,0
1063,13,1,1,10,0,0,34,0,3,1,0,1,4,0,0,19,8,1,0,3,0,5,66,21,0,0,2,0,1,10,0,7,2,15,0,5,1,0,15,1,1,0
1064,14,1,1,7,0,0,26,0,4,0,0,0,0,0,2,33,4,1,0,3,0,2,32,8,3,0,0,2,0,11,1,2,0,15,1,8,2,2,9,2,0,0
1065,10,4,0,4,0,0,22,0,1,4,0,1,0,1,1,8,1,1,0,2,0,1,17,11,0,1,0,0,3,7,0,2,2,7,0,3,1,1,4,0,0,0
1066,21,30,2,7,1,2,67,7,1,17,0,0,37,1,0,68,7,8,10,4,10,2,102,39,0,1,0,5,14,15,0,51,1,22,0,12,46,3,24,31,0,0
1067,8,5,1,4,0,0,30,0,2,2,0,1,1,1,0,39,4,1,1,7,1,1,43,32,0,0,0,1,12,17,0,4,2,13,0,18,2,1,2,1,0,1
1068,25,4,1,7,0,0,38,2,5,4,0,0,3,3,4,35,5,7,1,1,1,2,109,21,0,0,0,3,4,12,2,4,0,18,0,7,1,3,16,3,3,0
1069,5,2,0,0,0,0,24,3,1,3,0,0,1,0,2,18,5,1,0,3,0,7,55,22,0,0,0,0,11,5,1,4,3,11,0,13,0,0,6,4,0,0
1070,7,2,1,1,0,1,17,0,2,1,0,0,2,0,0,1,1,1,0,1,0,2,19,4,0,0,0,1,0,2,3,4,1,3,0,0,1,0,2,2,0,1
1071,22,4,0,5,0,0,45,0,3,2,1,0,2,0,0,38,7,2,0,2,1,5,59,20,0,0,0,0,1,11,1,3,0,22,0,5,0,2,8,2,1,0
1072,14,9,0,5,0,0,57,0,0,6,0,1,47,0,2,33,6,3,2,4,1,2,52,25,0,4,0,7,2,7,1,22,1,25,0,7,17,4,12,4,1,0
1073,14,2,0,2,0,0,41,0,4,5,0,0,1,0,4,47,7,6,1,4,0,3,88,24,0,0,1,1,3,18,0,1,0,16,1,10,1,0,10,4,0,0
1074,54,6,2,7,0,0,89,0,3,2,1,0,1,0,2,55,8,4,0,7,1,9,98,24,0,0,0,4,3,17,1,3,1,39,1,22,2,0,16,0,0,0
1075,13,2,0,6,0,0,28,1,2,1,0,2,1,1,1,10,3,2,0,0,0,4,29,5,0,0,0,1,0,8,0,3,1,7,0,4,2,4,7,0,0,2
1076,5,0,1,3,0,0,7,0,1,0,0,0,5,0,1,5,0,0,2,0,1,0,12,9,0,0,0,2,1,1,4,0,4,5,1,0,3,0,0,2,1,0
1077,12,1,0,4,1,0,80,0,3,4,0,0,1,1,2,29,14,0,0,8,0,9,71,27,0,1,1,5,1,12,8,3,2,35,1,10,0,1,17,0,1,0
1078,10,0,0,0,0,0,28,0,2,0,1,0,3,0,2,21,0,3,0,4,0,1,38,11,0,1,0,2,0,4,0,1,0,9,0,5,3,1,3,3,0,0
1079,4,17,0,0,0,0,12,0,1,3,0,0,11,0,0,8,0,4,1,0,4,1,8,13,0,0,0,1,1,0,0,32,0,2,0,1,10,0,1,1,0,0
1080,3,2,0,0,0,1,14,0,1,2,0,0,0,0,0,7,1,0,0,4,0,2,10,6,0,0,0,0,3,3,1,5,2,9,0,1,0,0,4,0,0,0
1081,10,2,1,5,0,1,40,0,1,4,0,0,1,0,1,28,7,3,0,5,0,5,65,25,0,0,0,1,3,8,0,3,1,16,1,4,0,0,8,4,0,0
1082,18,6,2,3,0,1,44,3,5,1,0,1,2,0,2,27,12,3,0,8,0,2,73,23,0,1,0,2,3,9,0,1,4,18,1,6,2,0,8,1,1,1
1083,20,1,2,9,0,0,56,0,2,1,0,0,4,1,2,22,2,3,0,2,2,4,28,10,1,1,0,0,1,17,4,3,2,18,0,8,0,1,12,1,0,1
1084,9,1,0,1,0,0,27,1,1,4,0,0,0,0,1,20,2,0,1,2,0,3,62,20,0,0,0,0,8,8,0,0,0,3,0,15,1,0,4,2,0,0
1085,11,5,0,3,0,0,23,2,4,1,0,0,12,0,1,20,2,0,1,2,2,2,50,13,0,0,0,1,4,7,0,4,0,11,0,8,7,0,6,4,0,0
1086,2,3,1,1,0,0,15,0,1,1,0,0,3,0,2,4,0,1,0,2,2,1,8,5,0,1,0,2,0,3,1,3,2,3,0,2,1,0,4,0,0,0
1087,4,7,3,3,0,0,24,7,2,0,1,1,136,0,0,42,3,4,0,2,0,2,40,42,1,1,0,5,10,3,4,2,1,7,1,20,24,17,3,2,0,0
1088,6,2,0,2,0,1,39,0,1,2,1,0,3,2,2,23,4,4,0,0,1,6,61,28,0,1,0,1,4,18,0,3,0,12,0,10,2,0,6,0,0,1
1089,9,0,0,3,1,1,47,0,3,1,0,1,1,0,2,27,3,2,0,2,0,2,44,13,0,0,0,2,10,18,0,4,1,9,0,10,0,0,2,6,0,1
1090,5,9,0,1,1,1,37,0,4,2,0,1,1,1,3,26,3,2,1,2,1,2,40,15,1,0,0,1,32,13,1,1,2,5,1,11,0,1,2,11,0,1
1091,5,3,0,3,0,0,11,0,3,0,0,1,0,0,1,12,3,2,0,1,0,2,48,13,0,0,0,0,3,11,1,3,0,5,0,11,1,0,3,2,0,0
1092,13,4,1,10,0,0,68,1,0,1,0,1,37,1,4,55,9,2,0,6,0,4,147,32,0,6,0,3,13,29,4,4,0,18,0,27,9,7,15,13,0,1
1093,1,2,0,2,0,0,18,0,0,0,0,1,2,0,0,5,0,0,1,1,0,0,10,6,0,0,0,0,0,5,0,2,0,3,0,1,0,0,0,0,0,0
1094,12,1,0,1,0,0,36,0,0,1,0,0,2,0,1,10,0,0,0,1,0,0,21,5,0,0,0,0,1,6,1,1,2,11,0,2,0,0,9,0,0,0
1095,5,1,1,3,1,0,14,0,1,0,0,0,1,0,1,9,1,2,0,1,0,1,18,4,0,0,0,0,0,3,0,1,0,6,1,7,1,1,6,0,0,0
1096,18,3,1,13,0,0,50,1,2,1,1,1,4,1,1,27,2,3,0,5,1,0,61,11,0,0,0,2,1,7,0,6,1,18,0,1,0,0,6,3,1,0
1097,7,1,0,4,0,0,24,0,1,1,0,0,2,0,0,22,3,3,0,2,0,3,48,9,0,0,0,0,11,7,0,2,0,8,1,4,0,1,5,2,0,0
1098,3,0,0,2,0,1,17,0,2,1,0,0,2,0,0,14,1,0,0,0,0,1,24,5,0,0,0,0,3,8,0,1,2,3,0,3,1,0,2,0,0,0
1099,4,1,0,2,0,0,27,0,0,0,0,0,0,0,0,6,1,1,0,2,0,0,10,6,0,0,0,0,4,3,0,0,1,6,1,3,0,0,2,0,0,0
1100,7,5,0,0,1,0,18,0,1,1,0,1,1,0,1,13,2,0,0,1,0,0,22,8,0,1,1,0,1,8,0,1,0,4,1,1,0,1,3,2,0,1
1101,7,0,0,1,0,0,11,0,0,0,0,0,1,1,0,8,1,1,0,0,0,0,7,9,0,0,0,0,2,3,0,3,0,2,0,1,0,0,0,0,1,0
1102,5,1,0,5,0,0,17,0,0,2,0,2,0,0,0,21,1,0,0,1,0,1,22,4,0,0,1,1,3,4,0,1,0,9,0,2,0,0,1,1,0,0
1103,2,1,0,2,0,0,30,0,0,3,0,0,3,0,0,14,3,1,0,2,0,1,30,6,0,0,0,0,19,13,1,2,0,4,0,1,0,1,2,2,1,0
1104,11,3,0,2,0,0,24,1,2,2,0,1,3,0,1,18,2,0,0,3,0,1,40,6,0,1,1,0,3,3,2,0,0,15,0,3,2,0,7,1,0,0
1105,2,2,0,1,1,0,12,0,1,0,0,0,0,0,0,7,1,3,0,3,0,0,18,10,0,0,0,1,2,4,0,1,0,5,1,3,1,0,1,2,0,0
1106,14,0,0,0,0,0,11,0,4,2,0,0,2,0,0,19,1,1,0,3,0,0,25,5,0,0,0,1,0,5,0,0,1,6,0,7,0,0,3,0,0,0
1107,5,3,0,1,0,0,12,0,0,0,0,0,0,1,0,5,1,0,0,0,0,1,10,0,0,0,1,0,0,1,0,0,0,3,0,0,1,0,5,0,0,1
1108,6,10,0,1,0,0,12,0,2,7,0,0,5,0,1,11,1,1,0,1,2,1,24,10,0,0,0,0,3,2,0,31,0,5,0,2,14,0,6,4,0,0
1109,2,3,1,2,0,0,9,0,1,0,0,0,1,2,1,7,1,1,2,2,0,0,14,5,0,0,0,0,0,3,2,3,0,2,0,2,0,0,2,0,0,0
1110,4,1,0,2,0,0,12,0,2,1,0,2,0,0,2,12,3,0,2,1,0,0,31,4,0,0,0,0,9,9,1,3,0,6,0,7,2,0,1,1,0,0
1111,4,2,1,1,0,0,13,1,0,1,0,0,2,1,3,13,2,1,0,2,0,0,34,10,1,0,0,0,3,7,1,4,0,6,0,2,4,1,4,3,1,0
1112,4,2,0,0,0,0,17,0,0,0,1,1,0,1,0,5,0,0,0,0,0,0,11,2,0,0,0,0,0,2,0,2,0,4,0,1,0,0,1,0,0,0
1113,4,4,0,3,0,0,20,0,1,1,0,1,12,3,0,8,0,1,0,3,4,2,25,13,0,0,0,2,2,7,0,20,3,2,0,2,13,0,0,11,0,0
1114,9,4,0,2,0,1,41,0,4,0,0,0,1,1,2,26,9,0,0,1,0,7,78,24,0,0,0,2,3,9,0,0,0,13,1,20,3,0,5,7,0,3
1115,3,2,0,1,0,0,15,1,1,1,0,0,1,0,0,13,3,2,0,1,0,1,18,1,0,0,0,0,0,0,0,1,0,8,0,4,1,0,0,2,0,0
1116,4,0,0,1,0,0,16,0,0,1,0,0,0,0,1,11,1,0,0,1,0,1,15,5,0,0,0,0,1,3,0,0,0,7,0,1,1,0,3,0,0,0
1117,15,4,0,1,0,0,14,5,1,3,0,0,18,7,0,5,1,2,0,0,0,1,19,1,1,4,0,0,15,1,2,5,0,2,1,15,9,0,1,0,0,0
1118,3,1,0,4,0,2,28,0,0,2,0,1,4,1,1,25,3,1,0,1,0,4,61,13,0,1,0,1,3,14,0,5,1,9,0,13,3,5,8,0,0,0
1119,3,2,0,4,0,0,26,0,0,1,0,0,0,2,0,17,2,0,0,4,0,4,20,10,1,0,0,1,0,2,1,1,0,12,0,2,0,0,5,0,0,0
1120,4,0,0,1,0,0,50,0,2,3,0,2,2,1,0,11,4,1,0,1,1,1,48,14,0,0,1,0,1,9,2,1,3,18,0,4,2,1,9,2,0,0
1121,3,1,0,1,1,0,12,0,1,1,0,1,0,0,1,1,2,0,0,0,0,0,6,8,1,0,0,0,2,4,1,1,1,3,0,1,0,1,0,0,0,0
1122,3,5,1,0,0,0,23,1,0,1,0,0,1,1,3,37,2,3,0,2,0,2,61,24,0,0,0,0,17,4,2,1,1,16,0,16,1,2,2,7,0,0
1123,4,2,0,1,0,0,21,0,1,1,1,0,4,0,0,22,4,1,0,2,0,4,61,20,0,0,0,0,12,8,0,0,1,17,0,10,0,0,2,7,0,0
1124,44,2,1,1,1,1,1,0,2,0,0,3,0,0,1,0,1,15,0,1,1,0,2,0,0,3,0,1,0,2,0,1,1,3,0,1,1,0,0,0,0,1
1125,6,4,0,2,0,0,6,0,3,0,0,2,8,0,2,1,0,4,0,0,0,0,7,5,0,0,0,3,0,1,2,1,2,4,0,0,6,1,0,2,0,0
1126,8,0,2,2,3,4,9,1,5,2,0,2,1,2,4,3,0,1,0,0,0,1,14,12,0,0,1,0,0,2,2,4,1,2,0,0,0,0,0,1,1,1
1127,10,1,0,0,0,0,4,0,1,0,0,3,1,0,3,2,0,5,0,0,0,0,9,3,0,1,0,0,1,0,0,3,3,2,0,1,0,0,1,0,1,1
1128,3,1,0,0,0,1,9,1,1,1,0,1,1,1,3,8,0,0,1,4,0,0,13,4,0,0,0,1,1,3,1,1,0,1,0,1,1,1,1,1,0,1
1129,1,0,0,1,0,0,8,1,1,0,0,0,60,1,2,8,2,1,0,0,0,0,12,21,0,3,1,11,0,2,2,1,1,4,12,3,15,10,1,0,2,0
1130,2,1,0,2,0,0,6,0,1,0,0,0,0,0,0,32,2,0,0,0,0,0,9,17,0,0,0,0,1,11,0,2,0,0,0,0,0,0,2,2,2,0
1131,3,2,0,1,0,0,0,0,4,4,0,0,37,2,1,10,1,0,0,0,0,0,3,12,9,7,0,13,6,5,4,1,0,2,7,5,24,0,0,4,0,1
1132,0,0,0,2,6,1,0,1,1,0,0,0,38,2,0,26,5,0,4,0,0,0,4,21,0,2,0,9,0,4,8,2,1,2,1,2,28,7,1,1,0,0
1133,2,1,0,3,0,0,0,0,2,0,0,0,14,0,0,14,1,0,2,0,0,0,2,17,0,1,0,1,0,1,3,2,0,0,0,0,13,5,1,3,0,0
1134,2,1,0,2,0,0,10,0,5,0,0,1,31,1,1,6,0,3,0,0,0,2,9,10,0,1,0,1,0,2,1,2,2,4,0,10,16,2,0,2,1,0
1135,6,8,0,2,0,0,27,0,3,2,0,2,1,2,3,36,3,4,0,1,0,2,74,17,0,0,0,0,2,20,0,1,0,15,0,10,0,0,2,2,1,0
1136,1,0,1,2,0,0,17,0,5,0,0,1,2,2,1,2,0,0,0,0,0,2,11,2,0,0,1,5,0,1,15,5,0,7,1,0,0,0,0,2,0,1
1137,4,3,1,5,0,0,6,1,2,0,0,0,123,7,11,13,2,2,1,1,0,1,13,4,5,11,0,26,0,0,1,1,0,5,8,4,24,3,0,4,1,0
1138,2,2,0,1,0,1,12,0,0,1,0,0,1,0,1,10,2,1,0,0,0,0,12,2,0,0,1,2,1,2,1,0,1,5,0,3,0,0,4,2,0,0
1139,6,1,0,4,0,0,18,0,0,1,1,0,2,0,2,16,1,2,0,2,0,2,30,10,0,0,0,1,0,1,0,3,1,8,0,4,1,0,3,2,2,0
1140,0,1,0,1,0,0,2,0,2,2,0,0,2,0,0,10,0,1,0,0,0,0,23,5,0,1,0,0,9,8,0,3,0,0,0,0,1,0,0,0,0,0
1141,0,1,0,1,0,0,1,0,1,0,0,0,55,0,0,15,1,0,0,1,0,0,10,15,0,0,0,0,3,1,3,0,1,1,0,3,14,11,0,0,0,0
1142,5,0,0,2,0,0,2,0,1,0,1,0,1,0,1,11,2,0,0,1,0,0,25,6,0,1,0,0,3,9,1,2,0,1,0,2,0,0,1,1,0,0
1143,4,1,2,1,1,1,2,0,0,1,0,0,2,0,0,29,2,3,0,1,0,0,70,8,0,0,0,0,9,19,0,3,0,2,0,11,1,3,1,3,0,1
1144,7,0,0,2,0,0,12,2,2,0,0,0,2,0,0,27,0,1,0,3,0,0,33,12,0,1,0,0,0,7,3,1,0,5,0,1,0,0,3,2,0,0
1145,4,5,0,0,1,1,7,3,6,0,0,0,24,3,4,18,1,0,1,1,0,1,39,6,4,16,0,5,16,6,12,3,0,3,1,11,18,0,1,4,0,1
1146,4,0,0,0,0,0,5,0,0,1,0,0,1,0,1,7,3,0,0,0,0,2,23,8,0,0,0,0,3,4,0,1,0,3,0,2,1,0,2,1,0,0
1147,2,1,0,0,0,1,2,0,4,0,1,0,18,0,0,4,0,1,0,0,0,0,5,5,0,1,0,1,0,1,0,2,0,1,0,2,1,0,0,1,0,0
1148,8,0,0,7,1,0,0,0,4,1,0,0,1,2,0,6,1,1,0,0,0,0,28,3,1,2,1,0,1,2,0,1,2,3,0,4,0,3,0,1,0,1
1149,11,3,1,1,2,2,1,4,1,3,0,0,59,9,2,33,2,1,1,1,0,1,31,5,5,17,0,25,26,12,6,1,1,2,4,6,27,0,6,7,0,0
1150,9,0,0,2,0,1,2,1,3,1,0,0,0,0,3,2,0,1,0,0,0,0,9,7,0,0,1,0,0,6,0,1,1,0,0,0,0,0,1,1,0,1
1151,0,0,0,0,0,0,0,0,1,0,0,0,28,5,6,1,1,0,0,0,0,2,1,6,2,2,0,7,1,4,10,0,1,0,7,1,13,1,0,1,0,0
1152,1,1,0,1,1,0,3,0,1,0,0,0,1,0,0,3,0,2,0,1,0,0,14,9,0,0,0,0,2,1,0,6,1,3,0,2,0,0,1,1,0,0
1153,2,5,0,1,0,1,4,1,0,6,1,1,38,7,7,14,2,2,0,0,0,3,14,2,1,7,0,12,6,3,2,0,0,2,11,5,15,4,2,2,0,0
