cellID,x,y,z,area,layerData,experiment
Cell_633,-1.080496103,-1.619979022,0.004245754,0.000262232,0,MouseVISp_AI
Cell_634,-1.097801845,-1.453023857,0.00425342,0.00057872,0,MouseVISp_AI
Cell_635,-0.632976987,-1.510644709,0.004246422,0.000379785,0,MouseVISp_AI
Cell_636,-1.86687548,-1.846001759,0.004307305,0.000203456,0,MouseVISp_AI
Cell_637,-2.19612574,-1.560214434,0.004260422,0.000309706,0,MouseVISp_AI
Cell_638,-2.116543633,-0.93146314,0.004269556,0.000341354,0,MouseVISp_AI
Cell_639,-1.585426488,-1.370928238,0.004274887,0.000158244,0,MouseVISp_AI
Cell_640,-2.205930964,-0.751900508,0.004263122,0.000187632,0,MouseVISp_AI
Cell_641,-1.081992434,-1.505523761,0.004193494,0.000424997,0,MouseVISp_AI
Cell_642,-1.803732889,-0.304939874,0.004275247,0.000162765,0,MouseVISp_AI
Cell_643,-2.037648527,-0.62085584,0.004326259,0.000194414,0,MouseVISp_AI
Cell_644,-2.146304628,-1.715602079,0.004342717,0.000214759,0,MouseVISp_AI
Cell_645,-1.21779987,-1.842126465,0.004312837,0.000230584,0,MouseVISp_AI
Cell_646,-1.588897687,-0.3751703,0.004208966,0.000278057,0,MouseVISp_AI
Cell_647,-1.962242925,-0.2552443,0.004275403,0.000244147,0,MouseVISp_AI
Cell_648,-1.604449784,-1.333742985,0.004255286,0.000282578,0,MouseVISp_AI
Cell_649,-2.103262457,-1.481871681,0.004287215,0.000189892,0,MouseVISp_AI
Cell_650,-1.496051053,-0.162608167,0.00437843,0.000404652,0,MouseVISp_AI
Cell_651,-2.40296866,-0.699144234,0.004343374,0.000287099,0,MouseVISp_AI
Cell_652,-1.750591215,-0.54593138,0.004347116,0.000244147,0,MouseVISp_AI
Cell_653,-1.508067882,-0.970883418,0.004343413,0.00028936,0,MouseVISp_AI
Cell_654,-1.495290346,-1.54300086,0.00429394,0.000250929,0,MouseVISp_AI
Cell_655,-1.990956365,-1.783763118,0.00429653,0.000259972,0,MouseVISp_AI
Cell_656,-1.440154657,-1.639912381,0.004280579,0.000287099,0,MouseVISp_AI
Cell_657,-1.716559362,-0.267981737,0.004324731,0.000269014,0,MouseVISp_AI
Cell_658,-2.137314223,-0.817743852,0.004285341,0.000535768,0,MouseVISp_AI
Cell_659,-1.63661302,-0.409444245,0.004262075,0.0004363,0,MouseVISp_AI
Cell_660,-1.504061858,-1.652539864,0.004271796,0.000174068,0,MouseVISp_AI
Cell_661,-1.328746492,-0.938661065,0.004342607,0.000160504,0,MouseVISp_AI
Cell_662,-2.158944212,-0.448967037,0.004277053,0.000219281,0,MouseVISp_AI
Cell_663,-1.680306287,-1.492879114,0.004316795,0.000228323,0,MouseVISp_AI
Cell_664,-1.646625827,-1.086456154,0.004284396,0.000271275,0,MouseVISp_AI
Cell_665,-1.056516545,-1.687969265,0.004281171,0.000241887,0,MouseVISp_AI
Cell_666,-1.397910698,-1.234805543,0.004319598,0.000345875,0,MouseVISp_AI
Cell_667,-2.25630681,-1.15343927,0.004426168,0.000373003,0,MouseVISp_AI
Cell_668,-1.984384872,-1.348355505,0.004398426,0.000269014,0,MouseVISp_AI
Cell_669,-1.874212664,-1.577165667,0.004386666,0.000696272,0,MouseVISp_AI
Cell_670,-1.789714123,-1.511867934,0.004302384,0.000538029,0,MouseVISp_AI
Cell_671,-1.51679109,-1.042847086,0.00434401,0.000244147,0,MouseVISp_AI
Cell_672,-2.296460216,-1.021831425,0.004314786,0.000246408,0,MouseVISp_AI
Cell_673,-1.277353337,-0.627328186,0.004345125,0.000316487,0,MouseVISp_AI
Cell_674,-0.609799715,-1.529900146,0.004251939,0.000194414,0,MouseVISp_AI
Cell_675,-1.605259849,-1.711439382,0.004284498,0.000203456,0,MouseVISp_AI
Cell_676,-1.19003588,-1.303991056,0.004239827,0.00018085,0,MouseVISp_AI
Cell_677,-1.540538864,-1.657724856,0.004253567,0.000259972,0,MouseVISp_AI
Cell_678,-1.667307815,-0.776999515,0.004228014,0.000422737,0,MouseVISp_AI
Cell_679,-1.616600378,-1.834095825,0.004233215,0.000486034,0,MouseVISp_AI
Cell_680,-1.124490939,-1.382655532,0.004269099,0.000232844,0,MouseVISp_AI
Cell_681,-1.640547808,-1.53658676,0.004260875,0.000341354,0,MouseVISp_AI
Cell_682,-1.820398989,-0.611427848,0.004310743,0.000151462,0,MouseVISp_AI
Cell_683,-1.362038743,-1.879875474,0.004267012,0.000235105,0,MouseVISp_AI
Cell_684,-1.889910195,-0.857274352,0.004271247,0.00021702,0,MouseVISp_AI
Cell_685,-1.971756771,-0.452475404,0.004387703,0.000178589,0,MouseVISp_AI
Cell_686,-1.764131914,-0.176063505,0.004302621,0.000476992,0,MouseVISp_AI
Cell_687,-2.478903732,-0.984137184,0.004267737,0.000162765,0,MouseVISp_AI
Cell_688,-1.742839562,-0.682750351,0.004292123,0.000309706,0,MouseVISp_AI
Cell_689,-1.627687532,-1.895781214,0.004320722,0.000237366,0,MouseVISp_AI
Cell_690,-1.801007615,-1.347623562,0.004324824,0.000280317,0,MouseVISp_AI
Cell_691,-1.735534762,-0.881223554,0.004394114,0.000264493,0,MouseVISp_AI
Cell_692,-2.197147825,-0.474762187,0.004430528,0.00040013,0,MouseVISp_AI
Cell_693,-1.508455242,-1.777663056,0.004395714,0.000440822,0,MouseVISp_AI
Cell_694,-1.208530952,-1.717589841,0.004453415,0.000264493,0,MouseVISp_AI
Cell_695,-2.031368983,-0.784874513,0.004422163,0.000445343,0,MouseVISp_AI
Cell_696,-2.079424431,-0.599050405,0.004351401,0.000167286,0,MouseVISp_AI
Cell_697,-1.374025631,-0.948165784,0.004286575,0.000219281,0,MouseVISp_AI
Cell_698,-1.912483762,-0.238952938,0.004352004,0.000533507,0,MouseVISp_AI
Cell_699,-1.531258822,-0.662205955,0.004315079,0.000375264,0,MouseVISp_AI
Cell_700,-1.66401692,-1.839685206,0.004250063,0.000221541,0,MouseVISp_AI
Cell_701,-1.36534537,-1.242004453,0.00431405,0.000318748,0,MouseVISp_AI
Cell_702,-1.411331386,-0.179855722,0.004328989,0.000375264,0,MouseVISp_AI
Cell_703,-1.80546681,-0.353582971,0.004364746,0.000309706,0,MouseVISp_AI
Cell_704,-1.78655298,-0.392812564,0.004331025,0.00018085,0,MouseVISp_AI
Cell_705,-1.573392168,-1.675951483,0.004297821,0.000187632,0,MouseVISp_AI
Cell_706,-1.52105797,-1.680752413,0.004326863,0.000377524,0,MouseVISp_AI
Cell_707,-1.737728416,-0.259611112,0.004333266,0.000194414,0,MouseVISp_AI
Cell_708,-1.974769845,-1.624131336,0.00431219,0.000413694,0,MouseVISp_AI
Cell_709,-2.270641314,-0.915769681,0.004302601,0.000519944,0,MouseVISp_AI
Cell_710,-1.815561858,-0.525858716,0.004351679,0.000212499,0,MouseVISp_AI
Cell_711,-1.221047201,-1.640233168,0.004282339,0.000160504,0,MouseVISp_AI
Cell_712,-1.05254904,-1.387942046,0.004285463,0.000443082,0,MouseVISp_AI
Cell_713,-1.713050893,-1.057733424,0.004229301,0.000257711,0,MouseVISp_AI
Cell_714,-1.543977725,-1.514770216,0.004309644,0.00018085,0,MouseVISp_AI
Cell_715,-1.648289997,-0.444308862,0.0043022,0.000343615,0,MouseVISp_AI
Cell_716,-1.971663523,-1.483145621,0.004288447,0.00025319,0,MouseVISp_AI
Cell_717,-1.477900917,-0.323549838,0.004294175,0.000185371,0,MouseVISp_AI
Cell_718,-1.667924665,-0.886296089,0.004348981,0.000196674,0,MouseVISp_AI
Cell_719,-1.569964003,-1.766013468,0.004368368,0.000359439,0,MouseVISp_AI
Cell_720,-1.073409068,-1.759420738,0.004349449,0.000158244,0,MouseVISp_AI
Cell_721,-1.972661491,-1.305265104,0.004334084,0.000323269,0,MouseVISp_AI
Cell_722,-1.736590813,-1.67440763,0.004381719,0.000327791,0,MouseVISp_AI
Cell_723,-1.8160188,-1.779910792,0.004404826,0.000388827,0,MouseVISp_AI
Cell_724,-1.787262132,-1.330092205,0.004368305,0.000187632,0,MouseVISp_AI
Cell_725,-1.545622632,-1.745829877,0.004385039,0.000171807,0,MouseVISp_AI
Cell_726,-1.873780695,-0.470972088,0.004302765,0.000456646,0,MouseVISp_AI
Cell_727,-1.76052114,-0.428101509,0.004332192,0.000266754,0,MouseVISp_AI
Cell_728,-1.433824746,-0.476039152,0.004287928,0.000352657,0,MouseVISp_AI
Cell_729,-1.522583123,-0.736991056,0.004256531,0.000160504,0,MouseVISp_AI
Cell_730,-1.783628145,-1.764357505,0.004278207,0.000284839,0,MouseVISp_AI
Cell_731,-2.071382905,-1.089185784,0.004315851,0.000131116,0,MouseVISp_AI
Cell_732,-2.245928097,-1.522817518,0.004354939,0.000146941,0,MouseVISp_AI
Cell_733,-1.678571387,-1.350237178,0.004382222,0.00040013,0,MouseVISp_AI
Cell_734,-2.18385859,-0.598634346,0.004331882,0.000205717,0,MouseVISp_AI
Cell_735,-1.482353094,-0.460224547,0.004360121,0.000741485,0,MouseVISp_AI
Cell_736,-1.796223939,-0.680567077,0.004284739,0.000239626,0,MouseVISp_AI
Cell_737,-1.184306137,-1.285595746,0.00425885,0.000194414,0,MouseVISp_AI
Cell_738,-1.591621373,-1.586823746,0.004329737,0.000205717,0,MouseVISp_AI
Cell_739,-1.388444748,-1.103601584,0.004294626,0.000648799,0,MouseVISp_AI
Cell_740,-1.951736034,-1.275271611,0.004287768,0.000201196,0,MouseVISp_AI
Cell_741,-1.719132439,-0.47745493,0.004315912,0.000386567,0,MouseVISp_AI
Cell_742,-1.101566025,-1.65282597,0.00435432,0.000221541,0,MouseVISp_AI
Cell_743,-1.681548961,-1.401877004,0.004321754,0.00040013,0,MouseVISp_AI
Cell_744,-2.004660898,-0.949722783,0.004245132,0.000456646,0,MouseVISp_AI
Cell_745,-1.658227821,-0.833441894,0.004306168,0.000169547,0,MouseVISp_AI
Cell_746,-1.894627496,-1.241049842,0.004322156,0.000189892,0,MouseVISp_AI
Cell_747,-2.04038987,-0.766236431,0.004297752,0.000314227,0,MouseVISp_AI
Cell_748,-1.583841556,-0.510724938,0.004273112,0.000302924,0,MouseVISp_AI
Cell_749,-2.204426724,-0.775807118,0.004304114,0.000174068,0,MouseVISp_AI
Cell_750,-1.083253441,-1.768704617,0.004284107,0.000323269,0,MouseVISp_AI
Cell_751,-1.895065148,-1.173600726,0.004198703,0.00043404,0,MouseVISp_AI
Cell_752,-1.00916011,-1.567946949,0.004269023,0.000300663,0,MouseVISp_AI
Cell_753,-1.365302951,-1.183201551,0.004315576,0.000205717,0,MouseVISp_AI
Cell_754,-1.639325194,-0.153717752,0.004320803,0.000119813,0,MouseVISp_AI
Cell_755,-1.725211868,-0.216165955,0.004317931,0.000352657,0,MouseVISp_AI
Cell_756,-1.390624326,-1.540860159,0.004342874,0.000194414,0,MouseVISp_AI
Cell_757,-1.180212877,-1.827858337,0.004352339,0.00018085,0,MouseVISp_AI
Cell_758,-0.992072084,-1.663267498,0.004383599,0.000221541,0,MouseVISp_AI
Cell_759,-1.27351249,-1.866593774,0.004400536,0.000194414,0,MouseVISp_AI
Cell_760,-2.205090139,-0.577386973,0.004349732,0.000302924,0,MouseVISp_AI
Cell_761,-2.244823284,-1.478868302,0.004317677,0.000187632,0,MouseVISp_AI
Cell_762,-1.790213538,-0.457589624,0.004298276,0.000142419,0,MouseVISp_AI
Cell_763,-2.164462671,-1.182275386,0.004242576,0.000212499,0,MouseVISp_AI
Cell_764,-1.459546069,-1.524733419,0.004229246,0.000221541,0,MouseVISp_AI
Cell_765,-1.027282813,-1.420154,0.004306063,0.000393349,0,MouseVISp_AI
Cell_766,-1.63617797,-0.369855382,0.004307049,0.000409173,0,MouseVISp_AI
Cell_767,-2.487850239,-0.776474006,0.004284227,0.000244147,0,MouseVISp_AI
Cell_768,-2.035741982,-1.232779591,0.004282738,0.000212499,0,MouseVISp_AI
Cell_769,-1.784913321,-0.786099362,0.004296449,0.000133377,0,MouseVISp_AI
Cell_770,-1.732104237,-1.578916533,0.00432152,0.000262232,0,MouseVISp_AI
Cell_771,-2.474052524,-0.688451266,0.004318673,0.000192153,0,MouseVISp_AI
Cell_772,-2.318971142,-0.703334089,0.004352262,0.000174068,0,MouseVISp_AI
Cell_773,-2.057068185,-1.173496767,0.004342329,0.000165026,0,MouseVISp_AI
Cell_774,-1.437635418,-0.366227261,0.00435113,0.000269014,0,MouseVISp_AI
Cell_775,-1.85240615,-0.352638194,0.004350569,0.000366221,0,MouseVISp_AI
Cell_776,-1.426647909,-1.926407681,0.004287375,0.000321009,0,MouseVISp_AI
Cell_777,-0.973372815,-1.572654104,0.004328955,0.000354918,0,MouseVISp_AI
Cell_778,-2.431542432,-0.907792291,0.004305348,0.000162765,0,MouseVISp_AI
Cell_779,-1.493275458,-0.739622452,0.004324008,0.000196674,0,MouseVISp_AI
Cell_780,-1.707500316,-1.802669977,0.004223622,0.000137898,0,MouseVISp_AI
Cell_781,-1.802272336,-1.743327395,0.004197995,0.000368482,0,MouseVISp_AI
Cell_782,-1.956627275,-0.38437296,0.004180406,0.000178589,0,MouseVISp_AI
Cell_783,-1.103186783,-1.287384777,0.004143674,0.000275796,0,MouseVISp_AI
Cell_784,-2.032922604,-1.05803324,0.004162471,0.000341354,0,MouseVISp_AI
Cell_785,-1.538876942,-0.826173686,0.004239971,0.000176329,0,MouseVISp_AI
Cell_786,-1.849456168,-1.291163017,0.00429537,0.000250929,0,MouseVISp_AI
Cell_787,-1.845775529,-0.631095242,0.004310511,0.000194414,0,MouseVISp_AI
Cell_788,-1.719721642,-1.469906857,0.004370777,0.000280317,0,MouseVISp_AI
Cell_789,-2.386505298,-0.712956272,0.004262738,0.000165026,0,MouseVISp_AI
Cell_790,-1.682519331,-1.632167312,0.004328643,0.000262232,0,MouseVISp_AI
Cell_791,-1.673518879,-0.745337063,0.004316205,0.000189892,0,MouseVISp_AI
Cell_792,-1.572100403,-0.848957282,0.004346451,0.00021702,0,MouseVISp_AI
Cell_793,-2.219362915,-0.359747435,0.004278964,0.000370742,0,MouseVISp_AI
Cell_794,-1.997315896,-1.471708388,0.004205077,0.000140159,0,MouseVISp_AI
Cell_795,-2.311579975,-1.153335286,0.00421369,0.000284839,0,MouseVISp_AI
Cell_796,-0.946695328,-1.51865978,0.004322348,0.000350397,0,MouseVISp_AI
Cell_797,-1.788435897,-1.378540558,0.004386023,0.000266754,0,MouseVISp_AI
Cell_798,-2.632291105,-0.55228154,0.004305939,0.000189892,0,MouseVISp_AI
Cell_799,-1.780340894,-1.696802942,0.004285674,0.00021702,0,MouseVISp_AI
Cell_800,-2.479305923,-0.618304692,0.004244147,0.000264493,0,MouseVISp_AI
Cell_801,-1.824523118,-1.172266769,0.004229804,0.000210238,0,MouseVISp_AI
Cell_802,-1.259357661,-1.784285301,0.004320902,0.000169547,0,MouseVISp_AI
Cell_803,-2.491124154,-0.799058817,0.004332743,0.000171807,0,MouseVISp_AI
Cell_804,-1.961546808,-0.908405371,0.004196738,0.000388827,0,MouseVISp_AI
Cell_805,-1.50094337,-1.831867807,0.004273521,0.00036396,0,MouseVISp_AI
Cell_806,-1.558061436,-1.487141655,0.004328312,0.000293881,0,MouseVISp_AI
Cell_807,-2.196525179,-0.697093387,0.004331693,0.000241887,0,MouseVISp_AI
Cell_808,-1.472595924,-1.391718796,0.004373503,0.000196674,0,MouseVISp_AI
Cell_809,-1.09213698,-1.349285738,0.004308952,0.000223802,0,MouseVISp_AI
Cell_810,-1.123019859,-1.712263612,0.004314546,0.000192153,0,MouseVISp_AI
Cell_811,-1.538533439,-0.762398913,0.004245917,0.000221541,0,MouseVISp_AI
Cell_812,-0.837969108,-1.573348147,0.004262226,0.000160504,0,MouseVISp_AI
Cell_813,-1.566113924,-1.050422938,0.004404865,0.000345875,0,MouseVISp_AI
Cell_814,-2.194481361,-0.543485556,0.004371997,0.000402391,0,MouseVISp_AI
Cell_815,-1.441265273,-0.297901363,0.004287406,0.000411434,0,MouseVISp_AI
Cell_816,-2.371814644,-0.652906946,0.004248745,0.000311966,0,MouseVISp_AI
Cell_817,-2.384163703,-1.187361922,0.00430016,0.000305184,0,MouseVISp_AI
Cell_818,-1.548642023,-1.932190045,0.004263734,0.000501859,0,MouseVISp_AI
Cell_819,-1.552437654,-0.200324376,0.004303626,0.000330051,0,MouseVISp_AI
Cell_820,-2.117050701,-0.786285012,0.004279553,0.000158244,0,MouseVISp_AI
Cell_821,-1.492821484,-1.278908167,0.004273981,0.000314227,0,MouseVISp_AI
Cell_822,-1.570538042,-0.750768553,0.004327931,0.000167286,0,MouseVISp_AI
Cell_823,-1.916291136,-0.928515906,0.004308112,0.00018085,0,MouseVISp_AI
Cell_824,-1.86652537,-0.99696657,0.004281359,0.000178589,0,MouseVISp_AI
Cell_825,-2.608003578,-0.809308581,0.004289999,0.000162765,0,MouseVISp_AI
Cell_826,-1.937153295,-0.419637365,0.004316167,0.000167286,0,MouseVISp_AI
Cell_827,-1.513530964,-0.714626216,0.004303264,0.000239626,0,MouseVISp_AI
Cell_828,-2.211186274,-0.831632,0.004335971,0.000183111,0,MouseVISp_AI
Cell_829,-2.142635112,-1.381041214,0.004346833,0.000366221,0,MouseVISp_AI
Cell_830,-1.360575774,-1.550548627,0.004409382,0.00014468,0,MouseVISp_AI
Cell_831,-1.565436062,-2.042821391,0.004304255,0.000187632,0,MouseVISp_AI
Cell_832,-1.747399018,-1.08072531,0.004325111,0.000165026,0,MouseVISp_AI
Cell_833,-1.642754809,-1.302107786,0.00433289,0.000273536,0,MouseVISp_AI
Cell_834,-1.929652774,-1.1323462,0.004279693,0.000565156,0,MouseVISp_AI
Cell_835,-2.196030602,-0.940571582,0.004316045,0.000189892,0,MouseVISp_AI
Cell_836,-2.13420964,-1.281766816,0.004381153,0.000458907,0,MouseVISp_AI
Cell_837,-1.503396415,-0.69641808,0.004346105,0.000149201,0,MouseVISp_AI
Cell_838,-1.610819737,-0.341101861,0.004309268,0.00028936,0,MouseVISp_AI
Cell_839,-0.820935533,-1.74131953,0.00428444,0.00028936,0,MouseVISp_AI
Cell_840,-1.000733671,-1.445804141,0.004329444,0.000223802,0,MouseVISp_AI
Cell_841,-1.589309821,-1.455779893,0.004314859,0.000298402,0,MouseVISp_AI
Cell_842,-1.618026843,-0.921300137,0.00426361,0.000223802,0,MouseVISp_AI
Cell_843,-2.09800086,-1.58382087,0.00427606,0.000359439,0,MouseVISp_AI
Cell_844,-1.420109844,-2.092467252,0.004290367,0.000452125,0,MouseVISp_AI
Cell_845,-2.074721178,-0.526422711,0.00431565,0.000241887,0,MouseVISp_AI
Cell_846,-2.226683275,-0.820547365,0.004153268,0.000117552,0,MouseVISp_AI
Cell_847,-2.297065455,-0.690774181,0.004166803,0.000192153,0,MouseVISp_AI
Cell_848,-1.911890128,-1.05513558,0.004254639,0.000278057,0,MouseVISp_AI
Cell_849,-1.403954717,-1.390070222,0.004252972,0.000406912,0,MouseVISp_AI
Cell_850,-1.600698272,-0.45439257,0.004171367,0.000255451,0,MouseVISp_AI
Cell_851,-1.421145347,-1.666410367,0.004263713,0.000201196,0,MouseVISp_AI
Cell_852,-1.091892201,-1.403880703,0.004361918,0.000201196,0,MouseVISp_AI
Cell_853,-1.445649151,-1.112474885,0.004258929,0.000440822,0,MouseVISp_AI
Cell_854,-1.855371304,-0.681562523,0.004294056,0.000232844,0,MouseVISp_AI
Cell_855,-1.715469489,-1.534109037,0.00427422,0.000330051,0,MouseVISp_AI
Cell_856,-1.446746837,-0.150069699,0.004347948,0.000278057,0,MouseVISp_AI
Cell_857,-2.133227928,-0.892868479,0.004308074,0.000300663,0,MouseVISp_AI
Cell_858,-2.17570178,-0.415176431,0.004302615,0.000142419,0,MouseVISp_AI
Cell_859,-0.897037553,-1.719684105,0.004266126,0.000158244,0,MouseVISp_AI
Cell_860,-1.260457293,-1.684919156,0.004222969,0.000171807,0,MouseVISp_AI
Cell_861,-2.19164615,-0.517846556,0.004229653,0.000158244,0,MouseVISp_AI
Cell_862,-1.648629565,-0.471657111,0.004266931,0.000192153,0,MouseVISp_AI
Cell_863,-1.473854027,-0.810502096,0.004357248,0.00014468,0,MouseVISp_AI
Cell_864,-1.487132015,-0.856626951,0.004369826,0.000513162,0,MouseVISp_AI
Cell_865,-1.531330559,-1.000635527,0.0043281,0.000282578,0,MouseVISp_AI
Cell_866,-2.018785818,-1.107663536,0.004288362,0.000266754,0,MouseVISp_AI
Cell_867,-1.329299017,-1.664063113,0.004337935,0.000226062,0,MouseVISp_AI
Cell_868,-1.888875071,-0.203008527,0.004339591,0.000153722,0,MouseVISp_AI
Cell_869,-1.603780196,-2.036172145,0.004372036,0.000608108,0,MouseVISp_AI
Cell_870,-2.288761401,-0.641287835,0.004374087,0.000393349,0,MouseVISp_AI
Cell_871,-1.843378698,-0.880887022,0.004355489,0.000169547,0,MouseVISp_AI
Cell_872,-1.833598591,-1.683078549,0.004431988,0.000298402,0,MouseVISp_AI
Cell_873,-1.796630872,-1.581223162,0.004383161,0.000235105,0,MouseVISp_AI
Cell_874,-1.895349418,-0.754929818,0.004353284,0.000133377,0,MouseVISp_AI
Cell_875,-1.245432297,-1.702074791,0.004325289,0.000128856,0,MouseVISp_AI
Cell_876,-1.424245119,-1.051738782,0.00424371,0.000327791,0,MouseVISp_AI
Cell_877,-1.27727722,-1.214435822,0.004179074,0.000219281,0,MouseVISp_AI
Cell_878,-2.000480371,-0.339193209,0.004176038,0.000246408,0,MouseVISp_AI
Cell_879,-1.696263123,-0.394241021,0.004303358,0.000232844,0,MouseVISp_AI
Cell_880,-1.858788899,-0.56435396,0.004288735,0.000296142,0,MouseVISp_AI
Cell_881,-1.617923019,-1.376000381,0.00429966,0.000192153,0,MouseVISp_AI
Cell_882,-2.317688526,-0.864119518,0.004383252,0.000311966,0,MouseVISp_AI
Cell_883,-2.165676273,-0.885450592,0.004370379,0.000350397,0,MouseVISp_AI
Cell_884,-1.507231689,-1.2580033,0.004362146,0.000305184,0,MouseVISp_AI
Cell_885,-2.394907682,-0.639289067,0.004317433,0.00014468,0,MouseVISp_AI
Cell_886,-2.111027992,-0.524414424,0.004460459,0.000203456,0,MouseVISp_AI
Cell_887,-1.376878397,-1.459349631,0.004409442,0.000259972,0,MouseVISp_AI
Cell_888,-1.733056703,-0.421521072,0.00431151,0.000257711,0,MouseVISp_AI
Cell_889,-1.131248568,-1.673383588,0.004385134,0.000490555,0,MouseVISp_AI
Cell_890,-2.141670432,-0.648488212,0.004370079,0.000332312,0,MouseVISp_AI
Cell_891,-1.590056395,-0.699359264,0.004380493,0.000131116,0,MouseVISp_AI
Cell_892,-1.872565428,-1.886115159,0.00437042,0.000259972,0,MouseVISp_AI
Cell_893,-1.219591392,-1.312221934,0.004258858,0.000153722,0,MouseVISp_AI
Cell_894,-1.945113976,-1.447544118,0.004333629,0.000207977,0,MouseVISp_AI
Cell_895,-1.96476352,-0.932315524,0.004368655,0.000302924,0,MouseVISp_AI
Cell_896,-1.455143263,-1.429143434,0.004302788,0.000226062,0,MouseVISp_AI
Cell_897,-0.992913302,-1.598210508,0.004321448,0.000214759,0,MouseVISp_AI
Cell_898,-1.241700075,-1.311239396,0.004269134,0.000151462,0,MouseVISp_AI
Cell_899,-1.900521581,-1.205732634,0.004297587,0.000140159,0,MouseVISp_AI
Cell_900,-1.548477656,-1.870053361,0.004348037,0.000257711,0,MouseVISp_AI
Cell_901,-1.82306581,-1.373110664,0.004352279,0.000284839,0,MouseVISp_AI
Cell_902,-2.219510205,-1.519123916,0.004198415,0.000135637,0,MouseVISp_AI
Cell_903,-1.822751479,-0.984837779,0.004239735,0.000162765,0,MouseVISp_AI
Cell_904,-2.302282643,-0.810884351,0.004177957,0.000178589,0,MouseVISp_AI
Cell_905,-1.709137888,-1.236717589,0.004219329,0.000379785,0,MouseVISp_AI
Cell_906,-2.495293177,-0.745183549,0.004227742,0.000171807,0,MouseVISp_AI
Cell_907,-1.825997493,-0.175309689,0.004245027,0.000244147,0,MouseVISp_AI
Cell_908,-1.196089855,-1.477762606,0.00425923,0.000146941,0,MouseVISp_AI
Cell_909,-1.335986926,-1.395346707,0.004228447,0.000137898,0,MouseVISp_AI
Cell_910,-1.949932934,-0.161446141,0.004240324,0.000153722,0,MouseVISp_AI
Cell_911,-1.754854722,-1.758920857,0.004213488,0.000194414,0,MouseVISp_AI
Cell_912,-2.095985466,-1.158523188,0.004352085,0.000183111,0,MouseVISp_AI
Cell_913,-1.791643895,-0.572133974,0.004291507,0.000608108,0,MouseVISp_AI
Cell_914,-1.506202089,-0.758126912,0.004290115,0.000246408,0,MouseVISp_AI
Cell_915,-2.164242428,-1.595318917,0.004327362,0.00036396,0,MouseVISp_AI
Cell_916,-2.025798394,-0.98258798,0.004389752,0.000321009,0,MouseVISp_AI
Cell_917,-2.051223749,-1.209033823,0.004358208,0.000165026,0,MouseVISp_AI
Cell_918,-1.263326076,-1.232012982,0.004352449,0.000424997,0,MouseVISp_AI
Cell_919,-1.304664944,-1.245263583,0.004319702,0.000183111,0,MouseVISp_AI
Cell_920,-1.163901807,-1.514706343,0.004330322,0.000149201,0,MouseVISp_AI
Cell_921,-0.62728927,-1.40927545,0.004281779,0.000350397,0,MouseVISp_AI
Cell_922,-1.550328263,-0.446812042,0.004295266,0.000171807,0,MouseVISp_AI
Cell_923,-1.794201667,-0.25455159,0.004216677,0.000174068,0,MouseVISp_AI
Cell_924,-2.561306436,-0.671033752,0.004292632,0.000334572,0,MouseVISp_AI
Cell_925,-1.915833751,-0.277192354,0.004380525,0.000137898,0,MouseVISp_AI
Cell_926,-1.193952499,-1.573963585,0.004314426,0.000205717,0,MouseVISp_AI
Cell_927,-1.102283259,-1.313983636,0.00437387,0.000467949,0,MouseVISp_AI
Cell_928,-1.736660445,-0.751700455,0.004347611,0.000269014,0,MouseVISp_AI
Cell_929,-1.352126052,-1.569537507,0.004284829,0.000165026,0,MouseVISp_AI
Cell_930,-1.410560845,-0.948668286,0.004280503,0.00028936,0,MouseVISp_AI
Cell_931,-1.529586338,-0.253981265,0.004348574,0.000153722,0,MouseVISp_AI
Cell_932,-2.320911732,-0.589763811,0.004411489,0.000368482,0,MouseVISp_AI
Cell_933,-1.906046406,-0.604989514,0.004341251,0.000368482,0,MouseVISp_AI
Cell_934,-1.914436746,-0.51966976,0.004381691,0.000171807,0,MouseVISp_AI
Cell_935,-1.998341212,-0.196407622,0.00440783,0.000162765,0,MouseVISp_AI
Cell_936,-1.711429952,-1.951383168,0.004385435,0.000165026,0,MouseVISp_AI
Cell_937,-1.703387428,-0.642804374,0.0042721,0.000219281,0,MouseVISp_AI
Cell_938,-1.590667868,-0.190763344,0.004315273,0.000348136,0,MouseVISp_AI
Cell_939,-2.358535445,-0.821546984,0.004265536,0.000135637,0,MouseVISp_AI
Cell_940,-1.528681635,-1.977158994,0.004312642,0.000603587,0,MouseVISp_AI
Cell_941,-2.095830548,-1.688250556,0.004323285,0.000194414,0,MouseVISp_AI
Cell_942,-0.869301912,-1.625299703,0.00430675,0.000146941,0,MouseVISp_AI
Cell_943,-1.649540704,-1.775945412,0.004263309,0.000452125,0,MouseVISp_AI
Cell_944,-2.260899815,-0.53918576,0.004297641,0.000266754,0,MouseVISp_AI
Cell_945,-2.199945839,-0.883026651,0.004305292,0.000137898,0,MouseVISp_AI
Cell_946,-1.963740172,-1.14485743,0.004280273,0.000149201,0,MouseVISp_AI
Cell_947,-0.95096534,-1.665508842,0.004358385,0.00014468,0,MouseVISp_AI
Cell_948,-1.718382715,-0.715762111,0.004372066,0.000415955,0,MouseVISp_AI
Cell_949,-1.565881706,-0.694475626,0.004434712,0.000194414,0,MouseVISp_AI
